종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
000120,CJ대한통운,6.35,2.75,0.0,4.38,2.21,5306.63,130.59,92.88,92.88,43.37,2.96,10.5,0.0,0.0,12116761147160.0,1.2435,0.0,0.0,0.1598,0.0,14.05,0.0,0.0,0.0,84900,1936801123595
000140,하이트진로홀딩스,7.86,2.23,0.0,8.58,3.51,2217.95,253.2,49.04,49.04,28.31,3.12,60.64,0.0,0.0,2585068710459.0,0.634,0.0,0.0,0.0825,0.0,14.14,0.0,0.0,0.0,9190,213235939196
000150,두산,2.54,1.0,0.0,5.54,1.67,10037.59,153.53,108.06,108.06,39.44,-5.21,-30.11,0.0,0.0,18132874000000.0,0.6016,0.0,0.0,0.2268,0.0,22.28,0.0,0.0,0.0,254000,4113233984962
000180,성창기업지주,-0.63,-0.5,0.0,-5.1,-2.53,-72.93,24.47,87.51,87.51,80.34,-13.92,56.33,0.0,0.0,143105590875.0,0.1988,0.0,0.0,0.6407,0.0,0.0,0.0,0.0,0.0,1315,91684722222
000210,DL,1.98,0.76,0.0,7.35,1.69,4125.18,161.91,108.97,108.97,38.18,11.91,173.74,0.0,0.0,5615368498981.0,0.448,0.0,0.0,0.1205,0.0,20.43,0.0,0.0,0.0,32300,676900000000
000220,유유제약,7.62,4.95,0.0,8.79,7.73,116.97,53.77,158.11,158.11,65.03,-2.96,3108.82,0.0,0.0,133147218082.0,0.6411,0.0,0.0,0.5579,0.0,12.56,0.0,0.0,0.0,4360,74285189437
000230,일동홀딩스,21.88,6.5,0.0,-0.37,8.45,-24.12,236.5,72.42,72.42,29.72,2.99,96.97,0.0,0.0,657566885958.0,0.7694,0.0,0.0,0.1615,0.0,0.0,0.0,0.0,0.0,9200,106207816968
000240,한국앤컴퍼니,7.88,6.83,0.0,30.07,25.21,4182.68,15.35,154.72,154.72,86.69,27.65,63.03,0.0,0.0,1390995724547.0,0.2708,0.0,0.0,1.1876,0.0,5.58,0.0,0.0,0.0,17400,1651886400000
000250,삼천당제약,-1.45,-0.98,0.0,1.25,-2.41,26.42,48.76,259.61,259.61,67.22,9.47,-72.36,0.0,0.0,210923804522.0,0.4058,0.0,0.0,16.2927,0.0,1365.23,0.0,0.0,0.0,146500,3436518846549
000270,기아,17.51,10.54,0.0,11.79,9.1,126671.39,66.11,154.94,154.94,60.2,7.65,9.13,0.0,0.0,107448752000000.0,1.1584,0.0,0.0,0.3652,0.0,6.01,0.0,0.0,0.0,100500,39236475188442
000300,DH오토넥스,433.95,171.86,0.0,-26.45,350.61,-85.64,152.51,91.86,91.86,39.6,-1.25,71.4,0.0,0.0,32380378302.0,0.4902,0.0,0.0,2.5384,0.0,0.0,0.0,0.0,0.0,1984,82194285714
000320,노루홀딩스,10.63,6.76,0.0,5.81,6.58,725.55,57.31,172.3,172.3,63.57,2.75,6.98,0.0,0.0,1247877697168.0,1.0272,0.0,0.0,0.1377,0.0,8.47,0.0,0.0,0.0,12930,171842008928
000370,한화손해보험,10.7,1.59,0.0,0.0,0.0,4357.36,571.64,0.0,0.0,14.89,0.0,42.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82,0.0,0.0,0.0,4030,470486032689
000390,삼화페인트공업,4.69,2.5,0.0,3.02,2.46,189.82,87.89,119.41,119.41,53.22,-0.48,-26.5,0.0,0.0,628348259134.0,1.0146,0.0,0.0,0.2693,0.0,24.18,0.0,0.0,0.0,6220,169194508975
000400,롯데손해보험,3.05,0.16,0.0,0.0,0.0,310.61,1856.77,0.0,0.0,5.11,0.0,-91.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.06,0.0,0.0,0.0,2030,629996796338
000430,대원강업,4.68,2.45,0.0,1.65,2.33,225.65,91.24,98.18,98.18,52.29,23.57,-61.87,0.0,0.0,1367585047000.0,1.0501,0.0,0.0,0.1759,0.0,38.2,0.0,0.0,0.0,3880,240568728908
000440,중앙에너비스,-1.73,-1.61,0.0,-3.51,-1.89,-17.46,7.18,458.58,458.58,93.3,-10.21,-136.21,0.0,0.0,49810930913.0,0.8518,0.0,0.0,1.9905,0.0,0.0,0.0,0.0,0.0,15920,99148279069
000480,시알홀딩스,0.29,0.15,0.0,2.15,0.3,174.38,96.92,74.13,74.13,50.78,-0.74,-55.76,0.0,0.0,810831515000.0,0.4776,0.0,0.0,0.3302,0.0,63.27,0.0,0.0,0.0,5710,267775442043
000490,대동,-7.51,-2.12,0.0,1.3,-3.19,184.57,254.72,102.97,102.97,28.19,-1.24,-71.78,0.0,0.0,1415582422216.0,0.6638,0.0,0.0,0.1832,0.0,97.03,0.0,0.0,0.0,9000,259401373895
000500,가온전선,5.59,2.43,0.0,2.61,1.47,450.12,129.86,126.33,126.33,43.5,15.25,2.95,0.0,0.0,1727103680000.0,1.6561,0.0,0.0,0.5278,0.0,33.34,0.0,0.0,0.0,55100,911514645776
000520,삼일제약,-3.2,-1.42,0.0,0.05,-2.56,1.13,124.31,85.64,85.64,44.58,11.89,-98.25,0.0,0.0,219699586442.0,0.5561,0.0,0.0,1.1877,0.0,4245.16,0.0,0.0,0.0,12030,260929025844
000540,흥국화재,13.81,0.83,0.0,0.0,0.0,1487.79,1568.87,0.0,0.0,5.99,0.0,-60.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.99,0.0,0.0,0.0,3500,224870056497
000590,CS홀딩스,10.03,9.17,0.0,15.72,26.67,223.14,9.3,1125.13,1125.13,91.5,-17.45,16.65,0.0,0.0,141950747269.0,0.3441,0.0,0.0,0.5654,0.0,5.17,0.0,0.0,0.0,69500,80260152284
000640,동아쏘시오홀딩스,5.41,2.84,0.0,6.16,4.32,820.95,90.85,63.87,63.87,52.4,17.78,6.78,0.0,0.0,1333229636666.0,0.6566,0.0,0.0,0.5317,0.0,20.41,0.0,0.0,0.0,105300,708919611848
000650,천일고속,-29.79,-7.84,0.0,-11.78,-9.39,-52.69,279.81,17.94,17.94,26.33,1.63,-2.35,0.0,0.0,44716883420.0,0.8358,0.0,0.0,1.1492,0.0,0.0,0.0,0.0,0.0,35950,51387352941
000660,SK하이닉스,26.78,16.52,0.0,35.45,29.91,234673.19,62.15,169.35,169.35,61.67,102.02,403.58,0.0,0.0,66192960000000.0,0.5523,0.0,0.0,1.8735,0.0,7.24,0.0,0.0,0.0,174000,124010216489361
000670,영풍,-8.23,-5.75,0.0,-5.77,-11.76,-1607.02,43.07,167.69,167.69,69.9,-25.9,5.37,0.0,0.0,2787414358375.0,0.4889,0.0,0.0,2.5509,0.0,0.0,0.0,0.0,0.0,382000,7110355828220
000680,LS네트웍스,-3.43,-0.33,0.0,1.32,-1.65,256.19,931.5,86.35,86.35,9.69,409.39,120.51,0.0,0.0,1933813959649.0,0.2014,0.0,0.0,0.1102,0.0,346.76,0.0,0.0,0.0,2705,213130647482
000700,유수홀딩스,7.69,6.61,0.0,4.2,7.26,183.15,16.29,490.45,490.45,85.99,27.53,-16.69,0.0,0.0,435867054050.0,0.9105,0.0,0.0,0.3202,0.0,11.28,0.0,0.0,0.0,5360,139562264150
000720,현대건설,-7.92,-2.84,0.0,-3.87,-2.35,-12634.2,179.29,143.9,143.9,35.81,10.18,-260.86,0.0,0.0,32670268000000.0,1.2098,0.0,0.0,0.0866,0.0,0.0,0.0,0.0,0.0,25400,2828440677966
000760,이화산업,-0.13,-0.1,0.0,1.56,-0.55,7.72,30.27,124.8,124.8,76.76,4.87,142.57,0.0,0.0,49487533689.0,0.1834,0.0,0.0,0.568,0.0,117.6,0.0,0.0,0.0,10050,28111044417
000800,경남기업,12.29,4.36,0.0,5.29,4.74,286.09,181.67,149.48,149.48,35.5,10.73,47.9,0.0,0.0,540356210287.0,0.9208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
000810,삼성화재해상보험,13.31,2.38,0.0,0.0,0.0,26495.97,459.34,0.0,0.0,17.88,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0,359000,16028452500000
000850,화천기공,2.57,2.02,0.0,-0.33,3.89,-7.41,27.14,291.07,291.07,78.65,-1.56,-116.25,0.0,0.0,222200718833.0,0.5182,0.0,0.0,0.2575,0.0,0.0,0.0,0.0,0.0,26000,57213903743
000860,강남제비스코,2.57,1.87,0.0,3.19,2.82,205.3,37.56,162.17,162.17,72.7,0.68,-11.39,0.0,0.0,643137092555.0,0.6632,0.0,0.0,0.5022,0.0,28.63,0.0,0.0,0.0,24850,322981824417
000880,한화,4.27,0.67,0.0,4.34,3.04,24161.09,537.07,141.51,141.51,15.7,4.73,0.17,0.0,0.0,55646829000000.0,0.2208,0.0,0.0,0.0361,0.0,88.77,0.0,0.0,0.0,26800,2008900303951
000890,보해양조,7.68,4.82,0.0,2.63,7.63,23.01,59.5,132.45,132.45,62.7,-5.87,182.06,0.0,0.0,87624248943.0,0.6312,0.0,0.0,0.7459,0.0,50.92,0.0,0.0,0.0,473,65360000000
000910,유니온,-67.81,-22.56,0.0,-5.25,-31.58,-114.57,200.63,77.78,77.78,33.26,-2.89,-475.0,0.0,0.0,218159407914.0,0.7142,0.0,0.0,0.3472,0.0,0.0,0.0,0.0,0.0,4850,75754424778
000950,전방,4.49,3.84,0.0,-14.82,15.57,-84.83,16.76,579.06,579.06,85.65,-39.61,73.94,0.0,0.0,57235842614.0,0.2467,0.0,0.0,0.5416,0.0,0.0,0.0,0.0,0.0,18440,30998986587
000970,한국주철관공업,4.03,3.34,0.0,3.68,3.42,154.46,20.71,416.76,416.76,82.84,-8.09,-24.23,0.0,0.0,419416899335.0,0.9761,0.0,0.0,0.3382,0.0,13.96,0.0,0.0,0.0,6220,141850555555
000990,DB하이텍,11.47,9.57,0.0,16.87,20.28,1908.39,19.8,376.93,376.93,83.47,-2.0,-28.1,0.0,0.0,1131167709804.0,0.4719,0.0,0.0,1.2153,0.0,9.28,0.0,0.0,0.0,31600,1374733021515
001000,신라섬유,-2.1,-0.99,0.0,11.36,-8.22,4.17,112.79,3.16,3.16,46.99,-2.86,6.49,0.0,0.0,3669468488.0,0.1198,0.0,0.0,6.972,0.0,100.31,0.0,0.0,0.0,1053,25583450704
001020,페이퍼코리아,-3.41,-1.98,0.0,0.7,-3.34,20.38,72.7,171.07,171.07,57.91,-19.85,-93.46,0.0,0.0,290184364896.0,0.5922,0.0,0.0,0.5274,0.0,176.35,0.0,0.0,0.0,860,153042335766
001040,CJ,0.85,0.32,0.0,5.84,0.35,25474.84,167.64,81.03,81.03,37.36,5.55,24.93,0.0,0.0,43646656090000.0,0.9189,0.0,0.0,0.0677,0.0,12.84,0.0,0.0,0.0,101300,2955645920745
001060,JW중외제약,19.74,10.76,0.0,11.47,9.04,824.88,83.5,146.88,146.88,54.5,-3.89,-17.76,0.0,0.0,719375756340.0,1.1898,0.0,0.0,0.7412,0.0,9.8,0.0,0.0,0.0,22900,533216852146
001070,대한방직,0.84,0.6,0.0,1.81,0.83,24.19,40.09,166.71,166.71,71.38,-10.37,233.45,0.0,0.0,133909117274.0,0.7223,0.0,0.0,0.2067,0.0,33.38,0.0,0.0,0.0,5220,27680649926
001080,만호제강,-24.77,-21.66,0.0,-17.12,-24.65,-307.95,14.37,508.32,508.32,87.43,-17.98,-148.47,0.0,0.0,179904428905.0,0.8784,0.0,0.0,6.6794,0.0,0.0,0.0,0.0,0.0,28950,1201645992366
001120,LX인터내셔널,8.12,3.02,0.0,2.94,1.62,4891.85,169.03,134.73,134.73,37.17,14.63,12.95,0.0,0.0,16637572685167.0,1.8629,0.0,0.0,0.0629,0.0,13.61,0.0,0.0,0.0,27000,1046542885973
001130,대한제분,4.71,3.13,0.0,5.26,3.55,723.07,50.43,167.41,167.41,66.48,-4.63,31.8,0.0,0.0,1374735359151.0,0.881,0.0,0.0,0.1549,0.0,10.18,0.0,0.0,0.0,126000,212949742268
001140,국보,-277.18,-36.07,0.0,-19.08,-66.91,-77.54,668.45,41.77,41.77,13.01,-14.23,35.81,0.0,0.0,40641437841.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001200,유진증권,4.72,0.51,0.0,3.53,3.0,583.38,817.53,0.0,0.0,10.9,0.3,115.75,0.0,0.0,1652599784559.0,0.1713,0.0,0.0,0.1451,0.0,151.45,0.0,0.0,0.0,2475,239744011976
001210,금호전기,-155.27,-41.52,0.0,-9.32,-26.04,-49.57,273.96,94.93,94.93,26.74,-0.38,39.76,0.0,0.0,53171559352.0,1.5948,0.0,0.0,1.044,0.0,0.0,0.0,0.0,0.0,897,55510680628
001230,동국홀딩스,1.1,0.78,0.0,2.9,0.98,580.03,41.0,167.37,167.37,70.92,8.6,-3.43,0.0,0.0,1999426088314.0,0.7968,0.0,0.0,0.1163,0.0,16.59,0.0,0.0,0.0,7310,232459315931
001250,GS글로벌,9.89,3.89,0.0,1.92,1.38,778.8,153.87,140.74,140.74,39.39,3.83,1.78,0.0,0.0,4066493928000.0,2.8247,0.0,0.0,0.0533,0.0,13.99,0.0,0.0,0.0,2625,216623076923
001260,남광토건,5.18,1.49,0.0,1.45,1.23,73.04,248.45,119.61,119.61,28.7,-7.93,68.03,0.0,0.0,504249000325.0,1.2091,0.0,0.0,0.1517,0.0,51.18,0.0,0.0,0.0,7780,76486593843
001270,부국증권,4.02,1.87,0.0,4.71,3.97,366.74,114.39,0.0,0.0,46.64,-4.4,-46.93,0.0,0.0,779174975982.0,0.4718,0.0,0.0,0.3573,0.0,31.62,0.0,0.0,0.0,26850,278414388961
001290,상상인증권,-26.15,-3.85,0.0,-15.4,-14.67,-497.08,579.73,0.0,0.0,14.71,77.11,-5268.59,0.0,0.0,322674868493.0,0.2621,0.0,0.0,0.1437,0.0,0.0,0.0,0.0,0.0,428,46363438914
001340,PKC,1.69,0.78,0.0,3.98,1.47,97.48,117.54,45.21,45.21,45.97,5.01,-45.04,0.0,0.0,245228124294.0,0.5282,0.0,0.0,1.2474,0.0,57.11,0.0,0.0,0.0,6810,305894604767
001360,삼성제약,-13.31,-10.97,0.0,-33.48,-31.81,-148.29,21.35,253.24,253.24,82.41,-14.75,17.79,0.0,0.0,44294231025.0,0.3448,0.0,0.0,3.1477,0.0,0.0,0.0,0.0,0.0,1481,139425685115
001380,SG글로벌,4.22,3.16,0.0,6.19,6.35,61.54,33.52,137.62,137.62,74.9,2.96,-6.84,0.0,0.0,99434870010.0,0.4975,0.0,0.0,1.5044,0.0,32.46,0.0,0.0,0.0,3325,149594717668
001390,KG케미칼,6.05,2.8,0.0,3.6,2.58,3188.02,116.21,97.25,97.25,46.25,-0.78,-27.97,0.0,0.0,8863142439982.0,1.086,0.0,0.0,0.0272,0.0,14.52,0.0,0.0,0.0,3585,241056132879
001420,태원물산,38.58,32.63,0.0,-7.73,150.97,-8.94,18.25,862.57,862.57,84.57,25.6,-10.27,0.0,0.0,11570639556.0,0.2161,0.0,0.0,2.4343,0.0,0.0,0.0,0.0,0.0,3700,28166944908
001430,세아베스틸지주,1.0,0.53,0.0,1.44,0.56,523.32,88.37,150.6,150.6,53.09,-10.96,-73.39,0.0,0.0,3636063257694.0,0.9502,0.0,0.0,0.1938,0.0,47.77,0.0,0.0,0.0,19650,704678828229
001440,대한전선,4.96,2.81,0.0,3.5,2.25,1151.7,76.64,192.99,192.99,56.61,15.73,44.28,0.0,0.0,3291299375000.0,1.2454,0.0,0.0,0.6379,0.0,28.18,0.0,0.0,0.0,11260,2099402646310
001450,현대해상,17.93,1.75,0.0,0.0,0.0,12440.7,922.98,0.0,0.0,9.78,0.0,67.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,0.0,0.0,0.0,24900,2226092763157
001460,BYC,3.35,2.64,0.0,14.43,11.14,238.33,26.75,256.17,256.17,78.89,-1.9,-13.33,0.0,0.0,165207568941.0,0.2372,0.0,0.0,1.1155,0.0,13.9,0.0,0.0,0.0,29500,184284693877
001470,삼부토건,-1666.39,-42.54,0.0,-24.35,-27.63,-1125.78,3817.06,77.77,77.77,2.55,-19.57,-44.05,0.0,0.0,462425746422.0,1.5397,0.0,0.0,0.4679,0.0,0.0,0.0,0.0,0.0,942,216361383285
001500,현대차증권,2.78,0.3,0.0,3.05,2.01,546.91,820.98,0.0,0.0,10.86,13.49,-16.08,0.0,0.0,1795633000000.0,0.1497,0.0,0.0,0.2559,0.0,203.86,0.0,0.0,0.0,7430,459449683257
001510,SK증권,-14.89,-1.36,0.0,0.0,0.0,-1078.76,992.36,0.0,0.0,9.15,0.0,-923.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,214177885131
001520,동양,-10.53,-5.64,0.0,-0.12,-9.89,-9.21,86.63,71.6,71.6,53.58,-13.38,-103.47,0.0,0.0,750408346536.0,0.5702,0.0,0.0,0.2226,0.0,0.0,0.0,0.0,0.0,700,167035670356
001530,디아이동일,0.44,0.25,0.0,1.2,0.38,78.11,79.64,95.09,95.09,55.67,-4.56,23.89,0.0,0.0,651725598894.0,0.6429,0.0,0.0,1.4804,0.0,181.07,0.0,0.0,0.0,48900,964846854663
001540,안국약품,9.92,5.4,0.0,2.47,6.03,67.01,83.64,174.89,174.89,54.45,16.02,32.4,0.0,0.0,271115916678.0,0.8961,0.0,0.0,0.3116,0.0,33.17,0.0,0.0,0.0,6480,84484082624
001550,조비,1.22,0.53,0.0,4.71,0.62,48.27,127.66,127.96,127.96,43.92,-10.7,186.47,0.0,0.0,102447803292.0,0.8543,0.0,0.0,0.5262,0.0,25.1,0.0,0.0,0.0,10380,53903861003
001560,제일연마,6.05,5.17,0.0,7.02,7.33,57.54,16.99,492.26,492.26,85.48,-3.83,-27.09,0.0,0.0,81974461738.0,0.7061,0.0,0.0,0.8437,0.0,14.95,0.0,0.0,0.0,9100,69163176265
001570,금양,-37.63,-14.81,0.0,-36.43,-121.05,-560.02,154.16,14.81,14.81,39.34,1.12,-283.36,0.0,0.0,153730068660.0,0.1223,0.0,0.0,8.8217,0.0,0.0,0.0,0.0,0.0,21200,1356157575757
001620,케이비아이동국실업,11.36,3.36,0.0,-0.95,3.84,-63.27,238.52,80.49,80.49,29.54,2.92,-240.5,0.0,0.0,668399686056.0,0.8739,0.0,0.0,0.0814,0.0,0.0,0.0,0.0,0.0,489,54437205882
001630,종근당홀딩스,4.74,2.69,0.0,3.71,4.21,354.86,76.02,87.34,87.34,56.81,8.86,108.68,0.0,0.0,957752613068.0,0.6403,0.0,0.0,0.255,0.0,25.09,0.0,0.0,0.0,48750,244197247706
001680,대상,6.68,2.75,0.0,4.16,2.27,1769.41,142.46,153.9,153.9,41.24,3.59,43.02,0.0,0.0,4255134757567.0,1.2123,0.0,0.0,0.1568,0.0,15.42,0.0,0.0,0.0,19250,667001176470
001720,신영증권,8.85,1.41,0.0,6.16,5.4,1703.77,528.37,0.0,0.0,15.91,17.45,47.34,0.0,0.0,2764259939189.0,0.2605,0.0,0.0,0.4526,0.0,59.71,0.0,0.0,0.0,76100,1251069400479
001740,SK네트웍스,2.25,0.9,0.0,1.49,0.6,1139.15,151.16,102.15,102.15,39.81,2.73,41.44,0.0,0.0,7657281000000.0,1.4848,0.0,0.0,0.1189,0.0,35.24,0.0,0.0,0.0,4115,910529005524
001750,한양증권,7.55,2.24,0.0,6.53,4.66,544.49,236.73,0.0,0.0,29.7,-16.59,17.61,0.0,0.0,833308862395.0,0.4813,0.0,0.0,0.1803,0.0,25.11,0.0,0.0,0.0,11800,150204601769
001770,SHD,5.46,3.57,0.0,-3.78,2.75,-40.26,52.89,223.34,223.34,65.41,0.29,-698.36,0.0,0.0,106604794578.0,1.3005,0.0,0.0,0.1535,0.0,0.0,0.0,0.0,0.0,13500,16363636363
001780,알루코,4.51,1.85,0.0,6.11,2.84,380.53,143.54,92.55,92.55,41.06,5.37,1.12,0.0,0.0,622944292918.0,0.653,0.0,0.0,0.3082,0.0,19.82,0.0,0.0,0.0,1983,191981804222
001790,대한제당,3.67,1.66,0.0,2.69,1.49,369.97,120.61,172.38,172.38,45.33,3.11,-21.65,0.0,0.0,1373829105000.0,1.1137,0.0,0.0,0.175,0.0,24.73,0.0,0.0,0.0,2680,240395576619
001800,오리온홀딩스,9.83,8.08,0.0,15.84,15.01,5062.4,21.61,245.42,245.42,82.23,8.17,24.85,0.0,0.0,3195245858433.0,0.5385,0.0,0.0,0.2943,0.0,3.94,0.0,0.0,0.0,15010,940301906693
001810,무림SP,1.65,1.03,0.0,0.37,1.89,6.58,60.23,123.81,123.81,62.41,9.11,109.03,0.0,0.0,176865812368.0,0.5448,0.0,0.0,0.1981,0.0,238.51,0.0,0.0,0.0,1582,35030617823
001820,삼화콘덴서공업,8.25,6.72,0.0,6.04,7.46,178.42,22.76,382.28,382.28,81.46,5.22,-24.69,0.0,0.0,295412198601.0,0.9003,0.0,0.0,0.9413,0.0,18.99,0.0,0.0,0.0,26750,278067901234
001840,이화공영,-374.39,-42.8,0.0,-15.41,-18.0,-197.73,774.74,60.21,60.21,11.43,-8.53,-47.1,0.0,0.0,128285209250.0,2.3771,0.0,0.0,0.6389,0.0,0.0,0.0,0.0,0.0,2900,81959367945
001880,디엘건설,0.05,0.02,0.0,0.56,0.02,139.18,110.26,177.7,177.7,47.56,1.61,-77.37,0.0,0.0,2469179176603.0,1.1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001890,아이파크영창,40.6,-45.07,0.0,-11.34,-21.1,-46.6,-190.09,29.6,29.6,-111.0,-35.96,50.27,0.0,0.0,41106145216.0,2.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001940,KISCO홀딩스,2.9,2.65,0.0,-0.36,4.47,-36.28,9.58,1286.38,1286.38,91.26,-34.29,-102.43,0.0,0.0,1013177626169.0,0.5924,0.0,0.0,0.2861,0.0,0.0,0.0,0.0,0.0,20450,289882481751
001970,에스지신성건설,-523.41,-20.03,0.0,-11.55,-16.0,-161.16,2513.56,62.79,62.79,3.83,-34.56,-337.85,0.0,0.0,139482482452.0,1.2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
002020,코오롱,6.71,2.24,0.0,-1.49,2.61,-895.53,199.87,76.53,76.53,33.35,2.55,-190.15,0.0,0.0,6028363775125.0,0.8562,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,13930,179813633491
002030,아세아,5.34,3.25,0.0,8.59,5.4,1724.22,64.26,94.92,94.92,60.88,-5.13,-28.28,0.0,0.0,2007423276000.0,0.6021,0.0,0.0,0.2549,0.0,10.53,0.0,0.0,0.0,248500,511601129943
002070,비비안,-3.17,-1.48,0.0,0.71,-1.62,16.81,113.95,118.4,118.4,46.74,8.25,-65.42,0.0,0.0,235220902183.0,0.9138,0.0,0.0,0.1665,0.0,104.88,0.0,0.0,0.0,869,39166197183
002100,경농,6.37,3.63,0.0,8.22,5.45,267.2,75.53,154.85,154.85,56.97,-6.4,5.99,0.0,0.0,325185752782.0,0.665,0.0,0.0,0.5402,0.0,14.45,0.0,0.0,0.0,9000,175671342685
002140,고려산업,3.59,1.35,0.0,4.64,1.27,142.7,165.45,85.9,85.9,37.67,-3.57,78.61,0.0,0.0,307656378676.0,1.0688,0.0,0.0,0.2059,0.0,17.01,0.0,0.0,0.0,2540,63344308231
002150,도화엔지니어링,-2.48,-1.05,0.0,-2.3,-1.09,-133.87,136.03,87.09,87.09,42.37,1.36,-161.15,0.0,0.0,582786671724.0,0.963,0.0,0.0,0.3784,0.0,0.0,0.0,0.0,0.0,6540,220499171270
002170,삼양통상,2.54,2.42,0.0,10.45,5.75,199.92,4.6,1964.72,1964.72,95.6,6.72,13.05,0.0,0.0,191310493294.0,0.4213,0.0,0.0,0.7801,0.0,8.47,0.0,0.0,0.0,49750,149250000000
002200,한국수출포장공업,1.16,0.97,0.0,-0.19,1.13,-5.86,19.8,360.57,360.57,83.47,-3.38,-102.56,0.0,0.0,301761200613.0,0.8592,0.0,0.0,0.3645,0.0,0.0,0.0,0.0,0.0,2750,110000000000
002210,동성제약,-33.14,-10.36,0.0,-6.48,-16.47,-57.32,219.94,73.91,73.91,31.26,-0.16,-961.84,0.0,0.0,88448234133.0,0.6288,0.0,0.0,1.3844,0.0,0.0,0.0,0.0,0.0,4600,122446043165
002220,한일철강,-2.74,-1.35,0.0,0.32,-2.24,6.67,102.11,78.42,78.42,49.48,-4.82,-86.28,0.0,0.0,205842246124.0,0.6046,0.0,0.0,0.2478,0.0,334.35,0.0,0.0,0.0,1910,50999377593
002230,피에스텍,4.38,3.29,0.0,4.26,6.99,34.3,33.42,444.43,444.43,74.95,15.73,302.76,0.0,0.0,80585330844.0,0.4699,0.0,0.0,0.9505,0.0,34.86,0.0,0.0,0.0,3975,76599785407
